index,Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal,Event_type,Event_Medal,Team
350,1900,Paris,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,High Jump,Gold,Both,3,No
351,1900,Paris,Equestrian,Jumping,"DE CHAMPSAVIN, Louis",FRA,Men,Individual,Bronze,Both,3,No
352,1900,Paris,Equestrian,Jumping,"HAEGEMAN, Aimé",BEL,Men,Individual,Gold,Both,3,No
353,1900,Paris,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Men,Individual,Silver,Both,3,No
354,1900,Paris,Equestrian,Jumping,DE BELLEGARDE,FRA,Men,Long Jump Individual,Bronze,Both,3,No
355,1900,Paris,Equestrian,Jumping,"VAN LANGHENDONCK, Constant",BEL,Men,Long Jump Individual,Gold,Both,3,No
356,1900,Paris,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,Long Jump Individual,Silver,Both,3,No
357,1900,Paris,Fencing,Fencing,"SEE, Léon",FRA,Men,Épée Individual,Bronze,Men,3,No
358,1900,Paris,Fencing,Fencing,"FONST, Ramon",CUB,Men,Épée Individual,Gold,Men,3,No
359,1900,Paris,Fencing,Fencing,"PERREE, Louis",FRA,Men,Épée Individual,Silver,Men,3,No
360,1900,Paris,Fencing,Fencing,"SEE, Léon",FRA,Men,"Épée, Amateurs And Masters",Bronze,Men,3,No
361,1900,Paris,Fencing,Fencing,"AYAT, Albert",FRA,Men,"Épée, Amateurs And Masters",Gold,Men,3,No
362,1900,Paris,Fencing,Fencing,"FONST, Ramon",CUB,Men,"Épée, Amateurs And Masters",Silver,Men,3,No
363,1900,Paris,Fencing,Fencing,"LAURENT, Henri",FRA,Men,"Épée, Masters",Bronze,Men,3,No
364,1900,Paris,Fencing,Fencing,"AYAT, Albert",FRA,Men,"Épée, Masters",Gold,Men,3,No
365,1900,Paris,Fencing,Fencing,"BOUGNOL, Emile",FRA,Men,"Épée, Masters",Silver,Men,3,No
366,1900,Paris,Fencing,Fencing,"BOULENGER, Marcel Jacques",FRA,Men,Foil Individual,Bronze,Men,3,No
367,1900,Paris,Fencing,Fencing,"COSTE, Emile",FRA,Men,Foil Individual,Gold,Men,3,No
368,1900,Paris,Fencing,Fencing,"MASSON, Henri",FRA,Men,Foil Individual,Silver,Men,3,No
369,1900,Paris,Fencing,Fencing,"MIMIAGUE, Jean-Baptiste",FRA,Men,"Foil, Masters",Bronze,Men,3,No
370,1900,Paris,Fencing,Fencing,"MERIGNAC, Lucien",FRA,Men,"Foil, Masters",Gold,Men,3,No
371,1900,Paris,Fencing,Fencing,"KIRCHHOFFER, Alphonse",FRA,Men,"Foil, Masters",Silver,Men,3,No
372,1900,Paris,Fencing,Fencing,"FLESCH, Siegfried",AUT,Men,Sabre Individual,Bronze,Men,3,No
373,1900,Paris,Fencing,Fencing,"DE LA FALAISE, Georges",FRA,Men,Sabre Individual,Gold,Men,3,No
374,1900,Paris,Fencing,Fencing,"THIEBAUT, Léon",FRA,Men,Sabre Individual,Silver,Men,3,No
375,1900,Paris,Fencing,Fencing,"NERALIC, Milan",AUT,Men,"Sabre, Masters",Bronze,Men,3,No
376,1900,Paris,Fencing,Fencing,"CONTE, Antonio",ITA,Men,"Sabre, Masters",Gold,Men,3,No
377,1900,Paris,Fencing,Fencing,"SANTELLI, Italo",ITA,Men,"Sabre, Masters",Silver,Men,3,No
413,1900,Paris,Golf,Golf,"ROBERTSON, David Donaldson",GBR,Men,Individual,Bronze,Men,3,No
414,1900,Paris,Golf,Golf,"SANDS, Charles Edward",USA,Men,Individual,Gold,Men,3,No
415,1900,Paris,Golf,Golf,"RUTHERFORD, Walter",GBR,Men,Individual,Silver,Men,3,No
416,1900,Paris,Golf,Golf,"PRATT, Daria",USA,Women,Individual,Bronze,Women,3,No
417,1900,Paris,Golf,Golf,"ABBOTT, Margaret Ives",USA,Women,Individual,Gold,Women,3,No
418,1900,Paris,Golf,Golf,"WHITTIER, Pauline",USA,Women,Individual,Silver,Women,3,No
419,1900,Paris,Gymnastics,Artistic G.,"DEMANET, Lucien",FRA,Men,Individual All-Round,Bronze,Men,3,No
420,1900,Paris,Gymnastics,Artistic G.,"SANDRAS, Gustave",FRA,Men,Individual All-Round,Gold,Men,3,No
421,1900,Paris,Gymnastics,Artistic G.,"BAS, Noël",FRA,Men,Individual All-Round,Silver,Men,3,No
499,1900,Paris,Rowing,Rowing,"ASHE, Saint-George",GBR,Men,Single Sculls (1X),Bronze,Men,3,No
500,1900,Paris,Rowing,Rowing,"BARRELET, Henri",FRA,Men,Single Sculls (1X),Gold,Men,3,No
501,1900,Paris,Rowing,Rowing,"GAUDIN, André",FRA,Men,Single Sculls (1X),Silver,Men,3,No
559,1900,Paris,Sailing,Sailing,"HORE, Edward",GBR,Men,10-20T,Bronze,Both,4,No
560,1900,Paris,Sailing,Sailing,"BILLARD, Emile",FRA,Men,10-20T,Gold,Both,4,No
561,1900,Paris,Sailing,Sailing,"PERQUER, P.",FRA,Men,10-20T,Gold,Both,4,No
562,1900,Paris,Sailing,Sailing,"LE DUC DECAZES, Jean",FRA,Men,10-20T,Silver,Both,4,No
563,1900,Paris,Sailing,Sailing,"MACHENRY, M.",USA,Men,3-10T,Bronze,Both,3,No
564,1900,Paris,Sailing,Sailing,"TAYLOR, Howard",GBR,Men,3-10T,Gold,Both,3,No
565,1900,Paris,Sailing,Sailing,"GUFFLET, Maurice",FRA,Men,3-10T,Silver,Both,3,No
575,1900,Paris,Shooting,Shooting,"BALME, Eugène",FRA,Men,25M Rapid Fire Pistol (60 Shots),Bronze,Men,3,No
576,1900,Paris,Shooting,Shooting,"LARROUY, Maurice",FRA,Men,25M Rapid Fire Pistol (60 Shots),Gold,Men,3,No
577,1900,Paris,Shooting,Shooting,"MOREAUX, Léon",FRA,Men,25M Rapid Fire Pistol (60 Shots),Silver,Men,3,No
593,1900,Paris,Shooting,Shooting,"STÄHELI, Konrad",SUI,Men,50M Pistol (60 Shots),Bronze,Men,3,No
594,1900,Paris,Shooting,Shooting,"RÖDERER, Karl Konrad",SUI,Men,50M Pistol (60 Shots),Gold,Men,3,No
595,1900,Paris,Shooting,Shooting,"PAROCHE, Achille",FRA,Men,50M Pistol (60 Shots),Silver,Men,3,No
596,1900,Paris,Shooting,Shooting,"ÖSTMO, Ole",NOR,Men,"Army Rifle, 300M, 3 Positions",Bronze,Men,4,No
597,1900,Paris,Shooting,Shooting,"VAN ASBROECK, Paul",BEL,Men,"Army Rifle, 300M, 3 Positions",Bronze,Men,4,No
598,1900,Paris,Shooting,Shooting,"KELLENBERGER, Emil",SUI,Men,"Army Rifle, 300M, 3 Positions",Gold,Men,4,No
599,1900,Paris,Shooting,Shooting,"NIELSEN, Anders Peter",DEN,Men,"Army Rifle, 300M, 3 Positions",Silver,Men,4,No
600,1900,Paris,Shooting,Shooting,"STÄHELI, Konrad",SUI,Men,"Army Rifle, 300M, Kneeling",Gold,Men,3,No
601,1900,Paris,Shooting,Shooting,"KELLENBERGER, Emil",SUI,Men,"Army Rifle, 300M, Kneeling",Silver,Men,3,No
602,1900,Paris,Shooting,Shooting,"NIELSEN, Anders Peter",DEN,Men,"Army Rifle, 300M, Kneeling",Silver,Men,3,No
603,1900,Paris,Shooting,Shooting,"ÖSTMO, Ole",NOR,Men,"Army Rifle, 300M, Prone",Bronze,Men,3,No
604,1900,Paris,Shooting,Shooting,"PAROCHE, Achille",FRA,Men,"Army Rifle, 300M, Prone",Gold,Men,3,No
605,1900,Paris,Shooting,Shooting,"NIELSEN, Anders Peter",DEN,Men,"Army Rifle, 300M, Prone",Silver,Men,3,No
606,1900,Paris,Shooting,Shooting,"PAUMIER DU VERGIER, Charles",BEL,Men,"Army Rifle, 300M, Standing",Bronze,Men,3,No
607,1900,Paris,Shooting,Shooting,"MADSEN, Lars Jörgen",DEN,Men,"Army Rifle, 300M, Standing",Gold,Men,3,No
608,1900,Paris,Shooting,Shooting,"ÖSTMO, Ole",NOR,Men,"Army Rifle, 300M, Standing",Silver,Men,3,No
624,1900,Paris,Shooting,Shooting,"DE CLARY, Justinien",FRA,Men,Trap (125 Targets),Bronze,Men,3,No
625,1900,Paris,Shooting,Shooting,"DE BARBARIN, Roger",FRA,Men,Trap (125 Targets),Gold,Men,3,No
626,1900,Paris,Shooting,Shooting,"GUYOT, René",FRA,Men,Trap (125 Targets),Silver,Men,3,No
643,1900,Paris,Tennis,Tennis,"DOHERTY, Reginald Frank",GBR,Men,Singles,Bronze,Men,4,No
644,1900,Paris,Tennis,Tennis,"NORRIS, Arthur B.J.",GBR,Men,Singles,Bronze,Men,4,No
645,1900,Paris,Tennis,Tennis,"DOHERTY, Hugh Lawrence",GBR,Men,Singles,Gold,Men,4,No
646,1900,Paris,Tennis,Tennis,"MAHONY, Harold Sergerson",GBR,Men,Singles,Silver,Men,4,No
647,1900,Paris,Tennis,Tennis,"JONES, Marion",USA,Women,Singles,Bronze,Women,4,No
648,1900,Paris,Tennis,Tennis,"ROSENBAUM, Hedwig",BOH,Women,Singles,Bronze,Women,4,No
649,1900,Paris,Tennis,Tennis,"COOPER, Charlotte",GBR,Women,Singles,Gold,Women,4,No
650,1900,Paris,Tennis,Tennis,"PREVOST, Hélène",FRA,Women,Singles,Silver,Women,4,No
663,1904,St Louis,Aquatics,Diving,"BRAUNSCHWEIGER, Alfred",GER,Men,10M Platform,Bronze,Men,4,No
664,1904,St Louis,Aquatics,Diving,"KEHOE, Frank",USA,Men,10M Platform,Bronze,Men,4,No
665,1904,St Louis,Aquatics,Diving,"SHELDON, George",USA,Men,10M Platform,Gold,Men,4,No
666,1904,St Louis,Aquatics,Diving,"HOFFMANN, Georg",GER,Men,10M Platform,Silver,Men,4,No
667,1904,St Louis,Aquatics,Diving,"GOODWIN, Leo Budd",USA,Men,Plunge For Distance,Bronze,Men,3,No
668,1904,St Louis,Aquatics,Diving,"DICKEY, William Paul",USA,Men,Plunge For Distance,Gold,Men,3,No
669,1904,St Louis,Aquatics,Diving,"ADAMS, Edgar H.",USA,Men,Plunge For Distance,Silver,Men,3,No
670,1904,St Louis,Aquatics,Swimming,"ZACHARIAS, Georg",GER,Men,100M Backstroke,Bronze,Men,3,No
671,1904,St Louis,Aquatics,Swimming,"BRACK, Walter",GER,Men,100M Backstroke,Gold,Men,3,No
672,1904,St Louis,Aquatics,Swimming,"HOFFMANN, Georg",GER,Men,100M Backstroke,Silver,Men,3,No
673,1904,St Louis,Aquatics,Swimming,"LEARY, J. Scott",USA,Men,100M Freestyle,Bronze,Men,3,No
674,1904,St Louis,Aquatics,Swimming,"HALMAY, Zoltan",HUN,Men,100M Freestyle,Gold,Men,3,No
675,1904,St Louis,Aquatics,Swimming,"DANIELS, Charles",USA,Men,100M Freestyle,Silver,Men,3,No
676,1904,St Louis,Aquatics,Swimming,"GAILEY, Francis",USA,Men,1500M Freestyle,Bronze,Men,3,No
677,1904,St Louis,Aquatics,Swimming,"RAUSCH, Emil",GER,Men,1500M Freestyle,Gold,Men,3,No
678,1904,St Louis,Aquatics,Swimming,"KISS, Geza",HUN,Men,1500M Freestyle,Silver,Men,3,No
679,1904,St Louis,Aquatics,Swimming,"RAUSCH, Emil",GER,Men,200M Freestyle,Bronze,Men,3,No
680,1904,St Louis,Aquatics,Swimming,"DANIELS, Charles",USA,Men,200M Freestyle,Gold,Men,3,No
681,1904,St Louis,Aquatics,Swimming,"GAILEY, Francis",USA,Men,200M Freestyle,Silver,Men,3,No
682,1904,St Louis,Aquatics,Swimming,"HANDY, Hehry Jamison",USA,Men,400M Breaststroke,Bronze,Men,3,No
683,1904,St Louis,Aquatics,Swimming,"ZACHARIAS, Georg",GER,Men,400M Breaststroke,Gold,Men,3,No
684,1904,St Louis,Aquatics,Swimming,"BRACK, Walter",GER,Men,400M Breaststroke,Silver,Men,3,No
685,1904,St Louis,Aquatics,Swimming,"WAHLE, Otto",AUT,Men,400M Freestyle,Bronze,Men,3,No
686,1904,St Louis,Aquatics,Swimming,"DANIELS, Charles",USA,Men,400M Freestyle,Gold,Men,3,No
687,1904,St Louis,Aquatics,Swimming,"GAILEY, Francis",USA,Men,400M Freestyle,Silver,Men,3,No
700,1904,St Louis,Aquatics,Swimming,"DANIELS, Charles",USA,Men,50Y Freestyle (45.72M),Bronze,Men,3,No
701,1904,St Louis,Aquatics,Swimming,"HALMAY, Zoltan",HUN,Men,50Y Freestyle (45.72M),Gold,Men,3,No
702,1904,St Louis,Aquatics,Swimming,"LEARY, J. Scott",USA,Men,50Y Freestyle (45.72M),Silver,Men,3,No
703,1904,St Louis,Aquatics,Swimming,"KISS, Geza",HUN,Men,880Y Freestyle (804.66M),Bronze,Men,3,No
704,1904,St Louis,Aquatics,Swimming,"RAUSCH, Emil",GER,Men,880Y Freestyle (804.66M),Gold,Men,3,No
705,1904,St Louis,Aquatics,Swimming,"GAILEY, Francis",USA,Men,880Y Freestyle (804.66M),Silver,Men,3,No
706,1904,St Louis,Archery,Archery,"THOMPSON, William Henry",USA,Men,Double American Round (60Y - 50Y - 40Y),Bronze,Men,3,No
707,1904,St Louis,Archery,Archery,"BRYANT, George Philipp",USA,Men,Double American Round (60Y - 50Y - 40Y),Gold,Men,3,No
708,1904,St Louis,Archery,Archery,"WILLIAMS, Robert",USA,Men,Double American Round (60Y - 50Y - 40Y),Silver,Men,3,No
709,1904,St Louis,Archery,Archery,"POLLOCK, Jessie",USA,Women,Double Columbia Round (50Y - 40Y - 30Y),Bronze,Women,3,No
710,1904,St Louis,Archery,Archery,"HOWELL, Matilda Scott",USA,Women,Double Columbia Round (50Y - 40Y - 30Y),Gold,Women,3,No
711,1904,St Louis,Archery,Archery,"COOKE, Emma C.",USA,Women,Double Columbia Round (50Y - 40Y - 30Y),Silver,Women,3,No
712,1904,St Louis,Archery,Archery,"POLLOCK, Jessie",USA,Women,Double National Round (60Y - 50Y),Bronze,Women,3,No
713,1904,St Louis,Archery,Archery,"HOWELL, Matilda Scott",USA,Women,Double National Round (60Y - 50Y),Gold,Women,3,No
714,1904,St Louis,Archery,Archery,"COOKE, Emma C.",USA,Women,Double National Round (60Y - 50Y),Silver,Women,3,No
715,1904,St Louis,Archery,Archery,"THOMPSON, William Henry",USA,Men,Double York Round (100Y - 80Y - 60Y),Bronze,Men,3,No
716,1904,St Louis,Archery,Archery,"BRYANT, George Philipp",USA,Men,Double York Round (100Y - 80Y - 60Y),Gold,Men,3,No
717,1904,St Louis,Archery,Archery,"WILLIAMS, Robert",USA,Men,Double York Round (100Y - 80Y - 60Y),Silver,Men,3,No
736,1904,St Louis,Athletics,Athletics,"HOGENSON, William",USA,Men,100M,Bronze,Men,3,No
737,1904,St Louis,Athletics,Athletics,"HAHN, Archie",USA,Men,100M,Gold,Men,3,No
738,1904,St Louis,Athletics,Athletics,"CARTMELL, John Nathaniel",USA,Men,100M,Silver,Men,3,No
739,1904,St Louis,Athletics,Athletics,"ASHBURNER, Lesley",USA,Men,110M Hurdles,Bronze,Men,3,No
740,1904,St Louis,Athletics,Athletics,"SCHULE, Frederick",USA,Men,110M Hurdles,Gold,Men,3,No
741,1904,St Louis,Athletics,Athletics,"SHIDELER, Thaddeus",USA,Men,110M Hurdles,Silver,Men,3,No
742,1904,St Louis,Athletics,Athletics,"HEARN, Lacey",USA,Men,1500M,Bronze,Men,3,No
743,1904,St Louis,Athletics,Athletics,"LIGHTBODY, James",USA,Men,1500M,Gold,Men,3,No
744,1904,St Louis,Athletics,Athletics,"VERNER, William Frank",USA,Men,1500M,Silver,Men,3,No
745,1904,St Louis,Athletics,Athletics,"HOGENSON, William",USA,Men,200M,Bronze,Men,3,No
746,1904,St Louis,Athletics,Athletics,"HAHN, Archie",USA,Men,200M,Gold,Men,3,No
747,1904,St Louis,Athletics,Athletics,"CARTMELL, John Nathaniel",USA,Men,200M,Silver,Men,3,No
748,1904,St Louis,Athletics,Athletics,"POAGE, George",USA,Men,200M Hurdles,Bronze,Men,3,No
749,1904,St Louis,Athletics,Athletics,"HILLMAN, Harry",USA,Men,200M Hurdles,Gold,Men,3,No
750,1904,St Louis,Athletics,Athletics,"CASTLEMAN, Frank",USA,Men,200M Hurdles,Silver,Men,3,No
751,1904,St Louis,Athletics,Athletics,"NEWTON, Arthur",USA,Men,3000M Steeplechase,Bronze,Men,3,No
752,1904,St Louis,Athletics,Athletics,"LIGHTBODY, James",USA,Men,3000M Steeplechase,Gold,Men,3,No
753,1904,St Louis,Athletics,Athletics,"DALY, John",GBR,Men,3000M Steeplechase,Silver,Men,3,No
754,1904,St Louis,Athletics,Athletics,"GROMAN, Herman",USA,Men,400M,Bronze,Men,3,No
755,1904,St Louis,Athletics,Athletics,"HILLMAN, Harry",USA,Men,400M,Gold,Men,3,No
756,1904,St Louis,Athletics,Athletics,"WALLER, Frank",USA,Men,400M,Silver,Men,3,No
757,1904,St Louis,Athletics,Athletics,"POAGE, George",USA,Men,400M Hurdles,Bronze,Men,3,No
758,1904,St Louis,Athletics,Athletics,"HILLMAN, Harry",USA,Men,400M Hurdles,Gold,Men,3,No
759,1904,St Louis,Athletics,Athletics,"WALLER, Frank",USA,Men,400M Hurdles,Silver,Men,3,No
770,1904,St Louis,Athletics,Athletics,"MITCHELL, James",USA,Men,56LB Weight Throw (25.4KG),Bronze,Men,3,No
771,1904,St Louis,Athletics,Athletics,"DESMARTEAU, Etienne",CAN,Men,56LB Weight Throw (25.4KG),Gold,Men,3,No
772,1904,St Louis,Athletics,Athletics,"FLANAGAN, John Jesus",USA,Men,56LB Weight Throw (25.4KG),Silver,Men,3,No
773,1904,St Louis,Athletics,Athletics,"MOULTON, Fay",USA,Men,60M,Bronze,Men,3,No
774,1904,St Louis,Athletics,Athletics,"HAHN, Archie",USA,Men,60M,Gold,Men,3,No
775,1904,St Louis,Athletics,Athletics,"HOGENSON, William",USA,Men,60M,Silver,Men,3,No
776,1904,St Louis,Athletics,Athletics,"BREITKREUTZ, Emil",USA,Men,800M,Bronze,Men,3,No
777,1904,St Louis,Athletics,Athletics,"LIGHTBODY, James",USA,Men,800M,Gold,Men,3,No
778,1904,St Louis,Athletics,Athletics,"VALENTINE, Howard",USA,Men,800M,Silver,Men,3,No
779,1904,St Louis,Athletics,Athletics,"HARE, Thomas Truxton",USA,Men,Decathlon,Bronze,Men,3,No
780,1904,St Louis,Athletics,Athletics,"KIELY, Thomas Francis",GBR,Men,Decathlon,Gold,Men,3,No
781,1904,St Louis,Athletics,Athletics,"GUNN, Adam",USA,Men,Decathlon,Silver,Men,3,No
782,1904,St Louis,Athletics,Athletics,"GEORGANDAS, Nicolaos",GRE,Men,Discus Throw,Bronze,Men,3,No
783,1904,St Louis,Athletics,Athletics,"SHERIDAN, Martin",USA,Men,Discus Throw,Gold,Men,3,No
784,1904,St Louis,Athletics,Athletics,"ROSE, Ralph",USA,Men,Discus Throw,Silver,Men,3,No
785,1904,St Louis,Athletics,Athletics,"ROSE, Ralph",USA,Men,Hammer Throw,Bronze,Men,3,No
786,1904,St Louis,Athletics,Athletics,"FLANAGAN, John Jesus",USA,Men,Hammer Throw,Gold,Men,3,No
787,1904,St Louis,Athletics,Athletics,"DEWITT, John",USA,Men,Hammer Throw,Silver,Men,3,No
788,1904,St Louis,Athletics,Athletics,"WEINSTEIN, Paul",GER,Men,High Jump,Bronze,Men,3,No
789,1904,St Louis,Athletics,Athletics,"JONES, Samuel",USA,Men,High Jump,Gold,Men,3,No
790,1904,St Louis,Athletics,Athletics,"SERVISS, Garrett",USA,Men,High Jump,Silver,Men,3,No
791,1904,St Louis,Athletics,Athletics,"ROBERTSON, Lawson N.",USA,Men,"High Jump, Standing",Bronze,Men,3,No
792,1904,St Louis,Athletics,Athletics,"EWRY, Ray",USA,Men,"High Jump, Standing",Gold,Men,3,No
793,1904,St Louis,Athletics,Athletics,"STADLER, Joseph F.",USA,Men,"High Jump, Standing",Silver,Men,3,No
794,1904,St Louis,Athletics,Athletics,"STANGLAND, Robert",USA,Men,Long Jump,Bronze,Men,3,No
795,1904,St Louis,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,Long Jump,Gold,Men,3,No
796,1904,St Louis,Athletics,Athletics,"FRANK, Daniel",USA,Men,Long Jump,Silver,Men,3,No
797,1904,St Louis,Athletics,Athletics,"BILLER, John",USA,Men,"Long Jump, Standing",Bronze,Men,3,No
798,1904,St Louis,Athletics,Athletics,"EWRY, Ray",USA,Men,"Long Jump, Standing",Gold,Men,3,No
799,1904,St Louis,Athletics,Athletics,"KING, Charles",USA,Men,"Long Jump, Standing",Silver,Men,3,No
800,1904,St Louis,Athletics,Athletics,"NEWTON, Arthur",USA,Men,Marathon,Bronze,Men,3,No
801,1904,St Louis,Athletics,Athletics,"HICKS, Thomas",USA,Men,Marathon,Gold,Men,3,No
802,1904,St Louis,Athletics,Athletics,"CORAY, Albert",USA,Men,Marathon,Silver,Men,3,No
803,1904,St Louis,Athletics,Athletics,"WILKINS, Louis",USA,Men,Pole Vault,Bronze,Men,3,No
804,1904,St Louis,Athletics,Athletics,"DVORAK, Charles",USA,Men,Pole Vault,Gold,Men,3,No
805,1904,St Louis,Athletics,Athletics,"SAMSE, Leroy",USA,Men,Pole Vault,Silver,Men,3,No
806,1904,St Louis,Athletics,Athletics,"FEUERBACH, Lawrence E. Joseph",USA,Men,Shot Put,Bronze,Men,3,No
807,1904,St Louis,Athletics,Athletics,"ROSE, Ralph",USA,Men,Shot Put,Gold,Men,3,No
808,1904,St Louis,Athletics,Athletics,"COE, William Wesley",USA,Men,Shot Put,Silver,Men,3,No
809,1904,St Louis,Athletics,Athletics,"MERZ, William",USA,Men,Triathlon (Long Jump / Shot Put / 100 Yards),Bronze,Men,3,No
810,1904,St Louis,Athletics,Athletics,"EMMERICH, Max",USA,Men,Triathlon (Long Jump / Shot Put / 100 Yards),Gold,Men,3,No
811,1904,St Louis,Athletics,Athletics,"GRIEB, John",USA,Men,Triathlon (Long Jump / Shot Put / 100 Yards),Silver,Men,3,No
812,1904,St Louis,Athletics,Athletics,"STANGLAND, Robert",USA,Men,Triple Jump,Bronze,Men,3,No
813,1904,St Louis,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,Triple Jump,Gold,Men,3,No
814,1904,St Louis,Athletics,Athletics,"ENGLEHARDT, Frederick",USA,Men,Triple Jump,Silver,Men,3,No
815,1904,St Louis,Athletics,Athletics,"STADLER, Joseph F.",USA,Men,"Triple Jump, Standing",Bronze,Men,3,No
816,1904,St Louis,Athletics,Athletics,"EWRY, Ray",USA,Men,"Triple Jump, Standing",Gold,Men,3,No
817,1904,St Louis,Athletics,Athletics,"KING, Charles",USA,Men,"Triple Jump, Standing",Silver,Men,3,No
818,1904,St Louis,Boxing,Boxing,"FINNEGAN, George",USA,Men,- 47.63KG (Flyweight),Gold,Men,2,No
819,1904,St Louis,Boxing,Boxing,"BURKE, Miles",USA,Men,- 47.63KG (Flyweight),Silver,Men,2,No
820,1904,St Louis,Boxing,Boxing,"MICHAELS, William",USA,Men,+ 71.67KG (Heavyweight),Bronze,Men,3,No
821,1904,St Louis,Boxing,Boxing,"BERGER, Samuel",USA,Men,+ 71.67KG (Heavyweight),Gold,Men,3,No
822,1904,St Louis,Boxing,Boxing,"MAYER, Charles",USA,Men,+ 71.67KG (Heavyweight),Silver,Men,3,No
823,1904,St Louis,Boxing,Boxing,"KIRK, Oliver L.",USA,Men,47.63 - 52.16KG (Bantamweight),Gold,Men,2,No
824,1904,St Louis,Boxing,Boxing,"FINNEGAN, George",USA,Men,47.63 - 52.16KG (Bantamweight),Silver,Men,2,No
825,1904,St Louis,Boxing,Boxing,"GILMORE, Frederick",USA,Men,52.16 - 56.7KG (Featherweight),Bronze,Men,3,No
826,1904,St Louis,Boxing,Boxing,"KIRK, Oliver L.",USA,Men,52.16 - 56.7KG (Featherweight),Gold,Men,3,No
827,1904,St Louis,Boxing,Boxing,"HALLER, Frank",USA,Men,52.16 - 56.7KG (Featherweight),Silver,Men,3,No
828,1904,St Louis,Boxing,Boxing,"VAN HORN, Russell",USA,Men,56.7 - 61.24KG (Lightweight),Bronze,Men,3,No
829,1904,St Louis,Boxing,Boxing,"SPANGER, Harry J.",USA,Men,56.7 - 61.24KG (Lightweight),Gold,Men,3,No
830,1904,St Louis,Boxing,Boxing,"EAGAN, James Jack",USA,Men,56.7 - 61.24KG (Lightweight),Silver,Men,3,No
831,1904,St Louis,Boxing,Boxing,"EAGAN, James Jack",USA,Men,61.24 - 65.77KG (Welterweight),Bronze,Men,4,No
832,1904,St Louis,Boxing,Boxing,"LYDON, Joseph",USA,Men,61.24 - 65.77KG (Welterweight),Bronze,Men,4,No
833,1904,St Louis,Boxing,Boxing,"YOUNG, Albert",USA,Men,61.24 - 65.77KG (Welterweight),Gold,Men,4,No
834,1904,St Louis,Boxing,Boxing,"SPANGER, Harry J.",USA,Men,61.24 - 65.77KG (Welterweight),Silver,Men,4,No
835,1904,St Louis,Boxing,Boxing,"MAYER, Charles",USA,Men,65.77 - 71.67KG (Middleweight),Gold,Men,2,No
836,1904,St Louis,Boxing,Boxing,"SPRADLEY, Benjamin",USA,Men,65.77 - 71.67KG (Middleweight),Silver,Men,2,No
837,1904,St Louis,Cycling,Cycling Track,"BILLINGTON, Edward",USA,Men,1 Mile (1609.3M),Bronze,Men,3,No
838,1904,St Louis,Cycling,Cycling Track,"HURLEY, Marcus",USA,Men,1 Mile (1609.3M),Gold,Men,3,No
839,1904,St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,1 Mile (1609.3M),Silver,Men,3,No
840,1904,St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,1/2 Mile (804.7M),Bronze,Men,3,No
841,1904,St Louis,Cycling,Cycling Track,"HURLEY, Marcus",USA,Men,1/2 Mile (804.7M),Gold,Men,3,No
842,1904,St Louis,Cycling,Cycling Track,"BILLINGTON, Edward",USA,Men,1/2 Mile (804.7M),Silver,Men,3,No
843,1904,St Louis,Cycling,Cycling Track,"BILLINGTON, Edward",USA,Men,1/3 Mile (536.5M),Bronze,Men,3,No
844,1904,St Louis,Cycling,Cycling Track,"HURLEY, Marcus",USA,Men,1/3 Mile (536.5M),Gold,Men,3,No
845,1904,St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,1/3 Mile (536.5M),Silver,Men,3,No
846,1904,St Louis,Cycling,Cycling Track,"BILLINGTON, Edward",USA,Men,1/4 Mile (402.3M),Bronze,Men,3,No
847,1904,St Louis,Cycling,Cycling Track,"HURLEY, Marcus",USA,Men,1/4 Mile (402.3M),Gold,Men,3,No
848,1904,St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,1/4 Mile (402.3M),Silver,Men,3,No
849,1904,St Louis,Cycling,Cycling Track,"HURLEY, Marcus",USA,Men,2 Miles (3.218KM),Bronze,Men,3,No
850,1904,St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,2 Miles (3.218KM),Gold,Men,3,No
851,1904,St Louis,Cycling,Cycling Track,"GOERKE, Oscar",USA,Men,2 Miles (3.218KM),Silver,Men,3,No
852,1904,St Louis,Cycling,Cycling Track,"WILEY, George",USA,Men,25 Miles (40.232KM),Bronze,Men,3,No
853,1904,St Louis,Cycling,Cycling Track,"DOWNING, Burton",USA,Men,25 Miles (40.232KM),Gold,Men,3,No
854,1904,St Louis,Cycling,Cycling Track,"ANDREWS, Arthur F.",USA,Men,25 Miles (40.232KM),Silver,Men,3,No
855,1904,St Louis,Cycling,Cycling Track,"ANDREWS, Arthur F.",USA,Men,5 Miles (8.046KM),Bronze,Men,3,No
856,1904,St Louis,Cycling,Cycling Track,"SCHLEE, Charles",USA,Men,5 Miles (8.046KM),Gold,Men,3,No
